track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRBCALP128F933905E,Brooklyn Bound,The Black Keys,https://p.scdn.co/mp3-preview/e9dbc65cf1a30351a7b19e955aa7f48a622901ac?cid=774b29d4f13844c495f206cafdad9c86,3Ui3JTqJosT2MqvC9UBLwW,"rock, blues, blues_rock",,2002,191133,0.425,0.708,7,-3.178,0,0.0646,0.0347,0.642,0.0723,0.929,106.505,4
TRVNAVH128F9339031,Leavin' Trunk,The Black Keys,https://p.scdn.co/mp3-preview/901d11f49e976b8a1ad801bcee699490d8c46050?cid=774b29d4f13844c495f206cafdad9c86,1RbRUg7A0CQTZYfNQx0K3j,"rock, blues, blues_rock",,2002,180213,0.384,0.684,7,-5.413,0,0.0555,0.0283,0.295,0.0706,0.653,86.916,4
TRMQDOM12903CA9D30,Goodbye Babylon,The Black Keys,https://p.scdn.co/mp3-preview/c4e0e3e904174525dbe328444b1c807ab9086959?cid=774b29d4f13844c495f206cafdad9c86,0lFEYJWVbkSTR7JPEYURPs,"rock, blues, blues_rock",,2006,355360,0.34,0.714,5,-9.668,1,0.0934,0.821,0.514,0.297,0.816,151.433,4
TRUBKSM12903CD9C87,Have Mercy On Me,The Black Keys,https://p.scdn.co/mp3-preview/5302cdcc660d622686ae82f1274998ba91e7e354?cid=774b29d4f13844c495f206cafdad9c86,1baSTINFDLhwnNCYBCmAKr,"rock, blues, blues_rock",,2006,282760,0.33,0.802,2,-6.355,1,0.053,0.0183,0.908,0.196,0.486,77.676,4
TRIMYCU128E07896B3,Deserted Cities Of The Heart,Cream,https://p.scdn.co/mp3-preview/b677e4a16b6a4f455743f7191ecc09f2101f2af6?cid=774b29d4f13844c495f206cafdad9c86,0yXkhAZ2jPqWbzjHEa9H6Y,"rock, classic_rock, blues, psychedelic, 60s, psychedelic_rock, guitar, blues_rock",Rock,2005,218466,0.518,0.832,7,-10.829,1,0.0372,0.154,3.03e-06,0.344,0.791,127.549,4
TRFUMNQ128F933906A,240 Years Before Your Time,The Black Keys,https://p.scdn.co/mp3-preview/625e03044214d11138a9186330a16cda96cc4e21?cid=774b29d4f13844c495f206cafdad9c86,09vII9Fvk1sKRi1mNxWtvO,"rock, blues, blues_rock",,2002,1400466,0.0,2.01e-05,2,-7.179,1,0.0,0.654,0.105,0.442,0.0,0.0,0
TRXWGZA128F9303F0C,Baby Let Me Take You Home,The Animals,https://p.scdn.co/mp3-preview/a99c7c9b422425c1a219fba8bc555624d073c764?cid=774b29d4f13844c495f206cafdad9c86,0kh9hgjkx2Gi4eOq6k2FBl,"rock, classic_rock, blues, 60s, oldies",,2009,141880,0.569,0.702,2,-5.72,1,0.0329,0.326,0.0,0.126,0.965,140.573,4
TRBVOHY128F92E6A11,There Must Be A Better World Somewhere,B.B. King,https://p.scdn.co/mp3-preview/14cba3a8c5f829c8fbaa19aad5e69c75fd7c0211?cid=774b29d4f13844c495f206cafdad9c86,0FdGbJUc56gpA7hSSMnfrg,"blues, guitar",Blues,1997,268200,0.625,0.722,1,-7.085,1,0.0284,0.0343,4.59e-05,0.0537,0.773,107.09,4
TRDFFEU128F93161ED,Tattoo'd Lady,Rory Gallagher,https://p.scdn.co/mp3-preview/4130746458c1e741c08f6e147a1298619de115fd?cid=774b29d4f13844c495f206cafdad9c86,0xU8h2PszyjwA3VYUwcBjP,"classic_rock, blues, guitar, blues_rock",Blues,2011,409973,0.226,0.991,9,-2.676,1,0.23,0.0116,0.0607,0.958,0.155,147.22,4
TRBMCGS128F92D2C27,Innocent When You Dream (78),Tom Waits,https://p.scdn.co/mp3-preview/f9f77b3ed41f76c7c477043455fed4df597725ac?cid=774b29d4f13844c495f206cafdad9c86,2UZzbyTxmeuVtBA8OrFerz,"alternative, singer_songwriter, blues",Rock,1987,190000,0.325,0.162,5,-19.836,1,0.0527,0.982,0.972,0.424,0.222,136.049,4
TRTCSID128F9338FC0,The Moan,The Black Keys,https://p.scdn.co/mp3-preview/f5094162dc8b206db5d198c0796f73be4513bd0d?cid=774b29d4f13844c495f206cafdad9c86,4mDKrV5tmDYS04itGmRiFN,"rock, blues, blues_rock",,2004,225440,0.224,0.97,9,-3.102,0,0.0608,0.351,0.793,0.223,0.409,97.406,4
TRFAUSK128F92FD8FA,Velcro Fly,ZZ Top,https://p.scdn.co/mp3-preview/e2528dd629ef0eb567dbdf4a2ceaec750a990bd5?cid=774b29d4f13844c495f206cafdad9c86,0EOTauo82VOx4nvtpGN2Kn,"rock, classic_rock, blues, guitar, blues_rock",Rock,2013,212760,0.56,0.828,7,-13.004,0,0.0332,0.0306,0.00153,0.0485,0.895,151.586,4
TRAGOBU128F92E24DD,Mean Old World,T-Bone Walker,https://p.scdn.co/mp3-preview/888cf67296b173b2935ebf3d572396a1dec4214c?cid=774b29d4f13844c495f206cafdad9c86,02xp8oa5jkn5kPGDQcpRZ2,blues,Blues,2013,175666,0.77,0.159,7,-10.966,1,0.0531,0.894,0.000206,0.0816,0.503,89.189,4
TRYFEBR128F930C8CF,Frankie,Mississippi John Hurt,https://p.scdn.co/mp3-preview/3f25b964938d875f441fbace5bcbf0a444380e4b?cid=774b29d4f13844c495f206cafdad9c86,012oAdlybNCjzAEZdci9sM,blues,,2009,206524,0.524,0.129,6,-16.063,0,0.0463,0.996,0.555,0.111,0.502,108.754,4
TRLXTNA128F933B51A,Stranger than Fiction,Five Finger Death Punch,https://p.scdn.co/mp3-preview/b4fb86c543750589bf03fc976c966391ed0398c7?cid=774b29d4f13844c495f206cafdad9c86,2qlWb8W1d7ttaTTouUiY3x,"metal, thrash_metal, metalcore, nu_metal",Metal,2007,200200,0.559,0.887,9,-5.64,1,0.0618,0.000214,1.47e-05,0.162,0.192,111.989,4
TRZZEVQ128F92CFD63,Hallowed Be My Name,HammerFall,https://p.scdn.co/mp3-preview/f74f47ff6d1ab9110c19d427fb5f9f3c2e3639e3?cid=774b29d4f13844c495f206cafdad9c86,389ehaUCcFpIWzrlOIsdKe,"heavy_metal, thrash_metal, progressive_metal, power_metal",,2009,236026,0.566,0.947,2,-3.32,0,0.0604,0.000936,0.000455,0.124,0.445,120.041,4
TRFPEPB128F92EBCB8,Servant in Heaven - King in Hell,Kreator,https://p.scdn.co/mp3-preview/a53b8cb488fdb2e4af7779b908584edeb2eb4a13?cid=774b29d4f13844c495f206cafdad9c86,38z2tFSwFDSnBxBWyVsX97,thrash_metal,,2001,309400,0.237,0.983,7,-5.945,1,0.175,0.00016,0.0533,0.0728,0.123,140.98,3
TRXJYEO128F426AD39,Ana's Song (Open Fire),Silverchair,https://p.scdn.co/mp3-preview/6039122ad405d25bfd6ab5d080eee04546cf2e0e?cid=774b29d4f13844c495f206cafdad9c86,0HIG8l14hqbPVL2xvgbXiT,"rock, alternative, alternative_rock, 90s, grunge",,2000,221600,0.396,0.639,9,-7.913,1,0.0264,0.0396,7.25e-05,0.176,0.225,80.442,4
TRRXGIS128E0781C66,I Will Buy You A New Life,Everclear,https://p.scdn.co/mp3-preview/38c03055c7202dd86683cdb20e1ab1ab1d69e6e2?cid=774b29d4f13844c495f206cafdad9c86,16GK7vxsJAxDF7pqQvzld5,"rock, alternative, alternative_rock, 90s",,2009,275426,0.515,0.873,5,-4.673,1,0.0443,0.0537,0.0,0.359,0.58,84.01,4
TRCVUIA128F9307663,So Much To Say,Dave Matthews Band,https://p.scdn.co/mp3-preview/eeebff3b238aa8e3abc666780c4185eedc1fa07a?cid=774b29d4f13844c495f206cafdad9c86,2BNRvaSMAT2Wrggbs0mFUy,"rock, alternative, 90s, acoustic, american, chill",Rock,2001,341266,0.55,0.95,2,-3.876,1,0.0424,0.132,0.0,0.915,0.716,112.6,4
TRFZDAB128F428CAA5,Here's To The Night,EVE 6,https://p.scdn.co/mp3-preview/5a885377538040ed308c45f4e483757fdc3f4e22?cid=774b29d4f13844c495f206cafdad9c86,2JMkl8jrqvujBQlSJcrqXw,"rock, alternative, alternative_rock, 90s, american, male_vocalists, love, 00s, mellow, pop_rock",Rock,2000,249840,0.581,0.655,7,-6.254,1,0.0245,0.0412,0.000355,0.0765,0.348,97.469,4
TRVOVYL128F4284E6F,Bankrupt on Selling,Modest Mouse,https://p.scdn.co/mp3-preview/1e74cb33aa607bd21a28c0dcec1cca461ca46686?cid=774b29d4f13844c495f206cafdad9c86,1npRhEbSIQqdX1MwuAT6o9,"rock, indie, indie_rock, 90s, acoustic, chill",Rock,1997,173773,0.427,0.335,0,-6.689,1,0.0303,0.828,3.21e-05,0.156,0.0812,102.618,4
TRKOKJW128F4293539,My Maria,Brooks & Dunn,https://p.scdn.co/mp3-preview/299fb27c8d7bc5fbf78476cee69496de772d8399?cid=774b29d4f13844c495f206cafdad9c86,09qzRI951OVkXGCc33gzcT,"90s, country",Country,2009,208106,0.673,0.842,3,-4.627,1,0.0366,0.06,0.000257,0.178,0.898,125.57,4
TREUVXG12903CA6D2C,Heaven Is a Truck,Pavement,https://p.scdn.co/mp3-preview/2e7f707a30e3f72ce8de34d84e7972fdac04bd4d?cid=774b29d4f13844c495f206cafdad9c86,1AzjpYhRG40HsgsKgtFxi8,"indie, indie_rock, 90s",Rock,2010,149826,0.333,0.563,9,-9.127,1,0.0306,0.0573,6.11e-05,0.325,0.465,168.499,4
TRDPXKD128F1499EF3,Bound For The Floor,Local H,https://p.scdn.co/mp3-preview/d5660fab04f6f657e75cbf215ec1016e464b49c7?cid=774b29d4f13844c495f206cafdad9c86,0KRMuoEIFnxQRcJcX2jyYq,"rock, alternative, alternative_rock, 90s, grunge",Rock,2011,223213,0.626,0.499,6,-7.438,1,0.0565,0.000163,0.000781,0.0586,0.618,119.191,4
TRMADCW128F42AA78B,What If I Do?,Foo Fighters,https://p.scdn.co/mp3-preview/07f63fd1725e6492b4eaf82123ff4f022ff8dc46?cid=774b29d4f13844c495f206cafdad9c86,1SBaxDq69GNjG8Ji3I6eTj,"rock, alternative_rock, acoustic, american, 00s, grunge, mellow",Rock,2005,302906,0.64,0.469,5,-8.891,1,0.0263,0.404,1.53e-06,0.115,0.189,96.63,4
TRPUDUW128F427777F,Three Cheers for Five Years,Mayday Parade,https://p.scdn.co/mp3-preview/8ffcdce15c332093cf5a72ad98d262413e107e65?cid=774b29d4f13844c495f206cafdad9c86,0YGnl18poP3xbN1QpnzrFS,"acoustic, piano, emo, love, beautiful",Rock,2016,342600,0.424,0.972,11,-3.021,1,0.135,4.66e-05,0.0,0.15,0.277,140.107,4
TRLGAWN128F9346B97,The Unwinding Cable Car,Anberlin,https://p.scdn.co/mp3-preview/59ae60a62d4d5466acf8d40ecee8239fd97d9c73?cid=774b29d4f13844c495f206cafdad9c86,04rO2BHQjzqhPNr0qV3OFR,"rock, alternative_rock, acoustic, emo, love, mellow",Rock,2012,257266,0.586,0.65,1,-8.99,0,0.027,0.665,0.0,0.0807,0.559,131.003,4
TRKQRLE128F92CBC73,Hospital Beds,Florence + the Machine,https://p.scdn.co/mp3-preview/d76f3758305890ff959fcdaefbe9ee2c77baafe4?cid=774b29d4f13844c495f206cafdad9c86,32CpKhS5v5SFgfbXmdpsi7,"indie, female_vocalists, acoustic, indie_pop, love, cover",Rock,2009,134573,0.672,0.462,11,-4.612,0,0.0815,0.404,0.00156,0.3,0.308,95.713,4
TRACEHO128F1488CEA,The Diary of Jane (acoustic),Breaking Benjamin,https://p.scdn.co/mp3-preview/ce6bf7155092af06cabe21f7c04964037e1bb30c?cid=774b29d4f13844c495f206cafdad9c86,1s1LxXuXZ1yOQ7rRbj8cfE,"rock, alternative_rock, acoustic, piano, emo, beautiful",Rock,2006,186094,0.458,0.441,10,-7.053,0,0.0278,0.826,0.00578,0.12,0.294,161.121,4
TRXCYUG128E0782282,Hey Julie,Fountains of Wayne,https://p.scdn.co/mp3-preview/e195060a18ff3868995581c11c3f20fe37f7e07a?cid=774b29d4f13844c495f206cafdad9c86,2jWhK8HwPu7vunyxlTDKfM,"indie, acoustic, indie_pop, love, beautiful, mellow",Rock,2004,158106,0.736,0.555,7,-5.694,1,0.0356,0.406,0.0,0.0949,0.978,136.982,4
TRBMPVP128F428E6FB,Careful Where You Stand,Coldplay,https://p.scdn.co/mp3-preview/c831299f5f69747e84425049ccd9dc7b1e004058?cid=774b29d4f13844c495f206cafdad9c86,6V3U7whxAMRzOLTli2zt26,"rock, alternative, indie, alternative_rock, british, acoustic, love, beautiful, guitar, britpop",Rock,2000,285026,0.369,0.215,4,-12.925,1,0.0296,0.888,0.00013,0.0931,0.0797,110.333,4
TRGDOAF12903CB80D9,Everything's Right,Matt Wertz,https://p.scdn.co/mp3-preview/4cf504d8935efc17bcff907f35f4329af375f835?cid=774b29d4f13844c495f206cafdad9c86,36sUWo0sZHSsbYJsOpPr68,"singer_songwriter, acoustic, male_vocalists",Pop,2003,167173,0.635,0.8,10,-5.127,1,0.0265,0.0848,0.0,0.0998,0.934,132.004,4
TRPTNMS128F4299268,Last of Days,A Fine Frenzy,https://p.scdn.co/mp3-preview/28901b3213cf10c34aef87ff69ad5b093f6ea7e5?cid=774b29d4f13844c495f206cafdad9c86,0SWvV3cp0Hg5QLamPXtm88,"indie, female_vocalists, singer_songwriter, acoustic, piano",Pop,2007,252906,0.66,0.559,0,-10.182,1,0.0272,0.456,0.00449,0.249,0.481,123.97,4
TRSDQQC128F14856D1,Till the Sun Turns Black,Ray LaMontagne,https://p.scdn.co/mp3-preview/a3d26893223c89e61ecc02cd285df252941f1a2c?cid=774b29d4f13844c495f206cafdad9c86,5okcRF5sFUfbJA2TvDeDQA,"rock, folk, acoustic, male_vocalists, mellow, chill",Folk,2004,268893,0.284,0.181,7,-15.634,1,0.0344,0.308,0.00943,0.442,0.144,113.348,4
TRRHAQH128F42792E9,Silver Coin,Angus & Julia Stone,https://p.scdn.co/mp3-preview/303ccab0c4724ae3a13071a0af52a33618595fc7?cid=774b29d4f13844c495f206cafdad9c86,07Uwe74mlX1vqGBwVxqVtN,"folk, acoustic",,2007,297800,0.507,0.5,5,-10.964,0,0.0296,0.143,0.17,0.0705,0.305,78.987,4
TRYXIPE128E07934C0,Hand on Your Heart,José González,https://p.scdn.co/mp3-preview/599e5b9a1262e28e83e902504f56262ae223ce30?cid=774b29d4f13844c495f206cafdad9c86,0ZZSfl02AZZAUgYYoFCTDQ,"acoustic, cover, swedish, chill",,2004,229266,0.598,0.45,2,-13.505,1,0.0338,0.438,0.536,0.103,0.387,93.241,4
TRJUYZL128F425A747,In Our Blood,Horse Feathers,https://p.scdn.co/mp3-preview/e91a8df44d4287ccf96f2cca3e7665ef88602f2e?cid=774b29d4f13844c495f206cafdad9c86,5c6WOG07mvfs0mMdftcvgQ,"folk, singer_songwriter, acoustic, beautiful",,2006,201426,0.456,0.0887,0,-14.407,1,0.0322,0.852,0.013,0.184,0.183,112.807,4
TROPBXY12903C99C98,Slight Figure Of Speech,The Avett Brothers,https://p.scdn.co/mp3-preview/b18c5eb445693ec1e0e0a3b024eac9f19aac6ef3?cid=774b29d4f13844c495f206cafdad9c86,3eFsWFfkvPpCxalT3R0ZPp,"rock, folk, acoustic, country, male_vocalists",,2009,142160,0.424,0.892,9,-5.67,1,0.0993,0.0199,2.06e-05,0.368,0.934,168.537,4
TRHDTUG128F92E8058,The Weight of Lies,The Avett Brothers,https://p.scdn.co/mp3-preview/370484d320a39a4d92e84f82f9c1746e3b0920e0?cid=774b29d4f13844c495f206cafdad9c86,1BIs2FHFBnahGSaoIzs7NM,"folk, acoustic, male_vocalists, chill",,2007,269680,0.591,0.411,9,-7.496,1,0.0299,0.713,0.0,0.115,0.454,153.616,4
TROKNMA128F93257D4,Carry Me Down,Demon Hunter,https://p.scdn.co/mp3-preview/ac6ba526c7a4bf4857f99bb805582a7536093f35?cid=774b29d4f13844c495f206cafdad9c86,2EZV2Th2sB3XMyjkabRgXS,"metal, metalcore",,2009,271720,0.213,0.894,7,-6.733,1,0.0848,0.000786,0.000447,0.801,0.207,155.838,4
TRZNAHL128F9327D5A,Gears,Miss May I,https://p.scdn.co/mp3-preview/6a9701b4828b982d35229d61403ad92c0c50d425?cid=774b29d4f13844c495f206cafdad9c86,3YC9z1sMjAxn5noHpBLBXd,"metalcore, post_hardcore, screamo",,2010,241466,0.47,0.975,5,-4.479,1,0.136,2.71e-05,0.000187,0.143,0.0796,123.022,4
TRSYBPH128F4227728,Pink Frost,The Chills,https://p.scdn.co/mp3-preview/57f081d51ab0c46e1362aced49ecf1d052188789?cid=774b29d4f13844c495f206cafdad9c86,0dhjvHPPXJECZCJ0sk51zy,"80s, psychedelic, new_wave, post_punk",,2012,240117,0.596,0.581,1,-11.285,1,0.0262,0.673,0.3,0.0833,0.3,136.769,4
TRWCYFW128F92FA04C,Shakawkaw,Infected Mushroom,https://p.scdn.co/mp3-preview/d9e609617ca488adf82caa2e46dca4b049043ff8?cid=774b29d4f13844c495f206cafdad9c86,2tvJNi3mhb8HL2BfCNvmL3,"electronic, psychedelic, trance",,2003,248880,0.703,0.635,8,-11.299,0,0.0481,0.633,0.911,0.11,0.585,109.997,4
TRPIAHX128F9315052,Tuesday Moon,Neutral Milk Hotel,https://p.scdn.co/mp3-preview/ec333da51f187f3d42e6a5400376d2ddc83d8760?cid=774b29d4f13844c495f206cafdad9c86,6KpvchYsk9Le5ZsFMHaGND,"indie, psychedelic",Rock,1995,140493,0.545,0.528,11,-10.856,1,0.0651,0.478,0.0158,0.231,0.777,122.269,4
TRQOUMO128F9324F05,Don't You Forget It,Allah-Las,https://p.scdn.co/mp3-preview/7d1b2c73ef36245c3df90db9adf362ba2c213e26?cid=774b29d4f13844c495f206cafdad9c86,0dO2DPjWMrtstURmYUOLIe,"rock, alternative, psychedelic, psychedelic_rock",RnB,2012,184789,0.615,0.815,10,-5.494,1,0.0299,0.0366,0.00305,0.331,0.712,119.283,4
TRSWJHK128F429EA6F,It's Only Divine Right,The New Pornographers,https://p.scdn.co/mp3-preview/4c73a116bd8e7b5037ba06dcf1464ce84e7f04fd?cid=774b29d4f13844c495f206cafdad9c86,6bmpcFTPCacxvm4hT51rw4,"indie, indie_rock, psychedelic",Rock,2003,251640,0.484,0.929,1,-3.058,1,0.0574,0.0365,6.18e-05,0.0947,0.556,149.972,4
TRXVLQC128F9324EFB,Ray Gun,The Bird and the Bee,https://p.scdn.co/mp3-preview/ce0657623a9efa60efb2b9b9a7da6af7ca3dcc00?cid=774b29d4f13844c495f206cafdad9c86,1HiI9wIBqVNCnjw0aIL6jG,"alternative, indie, psychedelic, trip_hop, downtempo, lounge",,2008,281440,0.498,0.515,0,-9.78,0,0.0298,0.596,0.000148,0.122,0.358,169.924,4
TRXJCGM128F932D16B,蜷局,DIR EN GREY,https://p.scdn.co/mp3-preview/a82776b919cb88bf1f934a2016a67ae21ed125db?cid=774b29d4f13844c495f206cafdad9c86,01dF7n7vcozAY9KfX3AxNP,"metal, japanese, progressive_metal, doom_metal, screamo",,2008,238480,0.25,0.896,10,-4.255,0,0.0722,9.55e-05,0.191,0.712,0.566,100.292,5
TRRKCHY128F147D6A4,Words Of Love,Hyde,https://p.scdn.co/mp3-preview/1ce23a6d0036be931a76ee37056ff35d8f2a0638?cid=774b29d4f13844c495f206cafdad9c86,4D3bmmRRy32ncoSH20B6PS,japanese,,2005,269306,0.507,0.97,6,-1.161,0,0.0901,0.00224,3.63e-06,0.0842,0.515,111.989,4
TRBIYUC12903CC766E,Stay Lit,Holy Fuck,https://p.scdn.co/mp3-preview/9d707d20e3c47650a6601d2ab5fa2fe56d8f8cbe?cid=774b29d4f13844c495f206cafdad9c86,1SQwXMAQ4UL0pNYV0Mowmx,"electronic, post_rock",Electronic,2010,199493,0.606,0.816,6,-5.266,0,0.0357,0.00562,0.937,0.11,0.374,135.874,4
TRLTISM128F424FEFB,Royal Gregory,Holy Fuck,https://p.scdn.co/mp3-preview/d2ebb6188ff18e53ae5c3501f4a4b57ad7e5ed32?cid=774b29d4f13844c495f206cafdad9c86,0ekCt0mm17QsTxO1Wp5rHx,"electronic, indie, experimental, instrumental, post_rock, funk, piano, noise",Electronic,2007,231493,0.672,0.764,10,-6.615,1,0.0879,0.0069,0.825,0.0855,0.617,121.914,4
TRGYDZL128F42629DD,Tone Bank Jungle,Holy Fuck,https://p.scdn.co/mp3-preview/3bed95dc9c5b89127cae94aed052ed6b32bb8f4b?cid=774b29d4f13844c495f206cafdad9c86,1H0ckoXyQxUX4PUyhTsoUu,"electronic, experimental, post_rock, electro, noise",Electronic,2005,394826,0.597,0.901,6,-7.808,1,0.0337,0.0204,0.633,0.154,0.534,113.881,3
TRDYYKS128F4275626,Music Is Happiness,The Octopus Project,https://p.scdn.co/mp3-preview/0b4622c8456a73e1b9b272f3150781b09d7f472b?cid=774b29d4f13844c495f206cafdad9c86,5eWkKmH4jeQAgq6MQeYvki,"electronic, indie, experimental, post_rock",,2005,219693,0.426,0.995,10,-5.546,0,0.0473,0.0148,0.735,0.56,0.697,83.088,4
TRUMDRI128F424FEFC,Echo Sam,Holy Fuck,https://p.scdn.co/mp3-preview/e9f1447a5098b452aeb1964f6060d8b99cb29211?cid=774b29d4f13844c495f206cafdad9c86,0fLb1BuFH4ld4gCpUYSSah,"electronic, indie, experimental, post_rock, noise",Electronic,2007,258093,0.553,0.929,6,-5.917,1,0.116,0.00537,0.913,0.103,0.639,188.432,4
TRPONOG128F4275608,The Adjustor,The Octopus Project,https://p.scdn.co/mp3-preview/9e13198836f0a6eecc4b34ecd1d24b7a545e196d?cid=774b29d4f13844c495f206cafdad9c86,6sC8fTO6Ja6BHoBmVFxJU3,"electronic, experimental, post_rock, electro",,2005,173360,0.621,0.825,10,-10.436,1,0.0277,0.27,0.731,0.0929,0.442,105.204,4
TRDANOF12903CC7670,SHT MTN,Holy Fuck,https://p.scdn.co/mp3-preview/8e84af45a0bb5eb0a199e617bcb3667e1c6f02f3?cid=774b29d4f13844c495f206cafdad9c86,0CEdHVFydS1PWj91QU1QgP,"electronic, experimental, post_rock",Electronic,2010,171693,0.624,0.782,2,-3.12,1,0.0591,0.00493,0.922,0.107,0.778,126.976,4
TRXJUGX128F42629F8,Bontempi Latin,Holy Fuck,https://p.scdn.co/mp3-preview/e287c5a8d0eb3fc2123bc2cf9d9a6e8de7a48d32?cid=774b29d4f13844c495f206cafdad9c86,1cpqLXwSvqPbU3Mgv14dpK,"alternative, experimental, post_rock",Electronic,2005,293586,0.565,0.765,11,-7.459,0,0.0558,0.000151,0.818,0.109,0.18,97.234,4
TRORDNM128F427560D,All of the Champs That Ever Lived,The Octopus Project,https://p.scdn.co/mp3-preview/f0d407234559014fd6b9b4f74a56b6bfd06af3b6?cid=774b29d4f13844c495f206cafdad9c86,2jPH3OGb4tjVrGwG5NxZoc,"electronic, post_rock",,2005,250960,0.525,0.918,4,-7.114,0,0.0673,0.0322,0.869,0.151,0.859,138.079,4
TRAXFUV128F4275634,Malaria Codes,The Octopus Project,https://p.scdn.co/mp3-preview/ab5d4710d5d9afbc52bae6618dc482d68f2bf49f?cid=774b29d4f13844c495f206cafdad9c86,7IAHSixtruJCqfQCHtXswv,"electronic, indie, experimental, post_rock, idm, chill",,2005,224280,0.498,0.659,8,-11.133,1,0.0608,0.0249,0.859,0.458,0.139,69.952,4
TRUSJGD128F427562C,Tuxedo Hat,The Octopus Project,https://p.scdn.co/mp3-preview/c89a9d3127b967fd7b54a7cf65ce49d1c7280b78?cid=774b29d4f13844c495f206cafdad9c86,1ybPE2JlxFXGGT0zARHX7f,"electronic, experimental, post_rock",,2005,313746,0.405,0.802,11,-9.55,1,0.0692,0.0804,0.243,0.0908,0.445,144.459,4
TRSYORQ128F149B881,A Life Worth Living,Aereogramme,https://p.scdn.co/mp3-preview/14272ebf540724e42d88b56ce0be3cb6d55f8e2e?cid=774b29d4f13844c495f206cafdad9c86,0rLc6orEtv9j0a7LLZGAgw,"indie, progressive_rock, post_rock",Rock,2007,358746,0.429,0.473,4,-9.225,0,0.032,0.00459,0.00843,0.108,0.166,79.976,4
TRBNLRU128F9307FFF,Grand Designs,Rush,https://p.scdn.co/mp3-preview/610ff44965ef1a6f81c788e24fecde8ca6f033e3?cid=774b29d4f13844c495f206cafdad9c86,0k1nnOtOgsmFyN5yVEk9am,"progressive_rock, progressive_metal",Rock,1985,306506,0.507,0.972,2,-5.656,1,0.0601,0.0276,0.0133,0.482,0.414,142.229,4
TRXCTGI128F92E844C,Peep Show,Sikth,https://p.scdn.co/mp3-preview/08e795dd518008c7e1c5c4555aed7bc386d2a083?cid=774b29d4f13844c495f206cafdad9c86,0uq1nBwlnfItRmqEsBAABc,progressive_metal,,2015,250520,0.292,0.948,3,-3.119,0,0.0759,0.000419,0.0,0.239,0.43,124.839,4
TRKOYXI128F423381A,Deny Selected,Boys Noize,https://p.scdn.co/mp3-preview/35af1563cda85455820bbf074d43dfebcdd0a715?cid=774b29d4f13844c495f206cafdad9c86,2xzHcOrgZUyrCsorf18qbL,"electronic, german, techno, electro",Electronic,2007,179253,0.693,0.971,11,-8.641,1,0.0772,0.0175,0.761,0.362,0.686,130.019,4
TRXLBFN128EF343BFE,Spring nicht,Tokio Hotel,https://p.scdn.co/mp3-preview/374e2b2f2bbc653e96b326b8437ae99a65c6ee8c?cid=774b29d4f13844c495f206cafdad9c86,2Ui3kNzZBlG6N0O5fJ5mr6,"rock, german",,2010,248373,0.409,0.631,1,-4.895,0,0.0292,0.000717,2.7e-05,0.0762,0.173,162.991,3
TRFYRFN128F14989E9,Writer's Block,Just Jack,https://p.scdn.co/mp3-preview/266e5dfc7879370c8d8d368c6d13f5585ddb5f0e?cid=774b29d4f13844c495f206cafdad9c86,0GPLexRk7KniDEPZOfG2bE,"electronic, pop, british, hip_hop, funk",,2006,221786,0.871,0.683,9,-5.663,0,0.11,0.139,0.00285,0.318,0.593,122.01,4
TRRJMRV128F42891C3,Shake Your Groove Thing,Peaches & Herb,https://p.scdn.co/mp3-preview/e3dce687617b606a1ce76fb3bba7bc694f638da6?cid=774b29d4f13844c495f206cafdad9c86,0alfBIvXj7CUn9pZs45OhJ,"funk, 70s",,2010,331946,0.886,0.743,9,-6.51,1,0.0416,0.0737,0.0239,0.0811,0.953,132.712,4
TRERPLQ128F425C904,Opening Up (Ce Soir On Danse),Chromeo,https://p.scdn.co/mp3-preview/fef0b8c01682942395a81321c83eaa3d9d7862a9?cid=774b29d4f13844c495f206cafdad9c86,0n23ipv3l6dljfNOpXpx6c,"electronic, dance, funk, electro",Electronic,2007,300840,0.578,0.471,9,-15.37,0,0.0755,0.00666,0.457,0.0504,0.967,123.721,4
TRRIHLA128F424819D,Rock 'n' Roll Lifestyle,Cake,https://p.scdn.co/mp3-preview/f417d505d82982eebba5b47def47053003e74085?cid=774b29d4f13844c495f206cafdad9c86,0Sx9PsBGxnrMfdOffO0wjX,"rock, alternative, indie, alternative_rock, indie_rock, 90s, funk",Rock,1997,254066,0.706,0.455,9,-9.751,1,0.219,0.296,0.0,0.222,0.937,117.429,4
TRMCIXG128F92E36EB,Rage!,Chromeo,https://p.scdn.co/mp3-preview/a3df367e109372507f5123ffe366758730a841f4?cid=774b29d4f13844c495f206cafdad9c86,0mzKAJthcgwmFCVer7s78f,"electronic, funk, electro",Electronic,2004,274320,0.852,0.653,2,-4.205,1,0.0372,0.00361,0.0358,0.0848,0.97,129.997,4
TRTGXPW128F92F278E,Sax Man,The Lonely Island,https://p.scdn.co/mp3-preview/c1459406bfca1858e776b11f594bfa294f49f393?cid=774b29d4f13844c495f206cafdad9c86,1AdCHY8ZSES6oxy92QizbA,"funk, 00s",,2009,126760,0.941,0.555,0,-6.212,1,0.256,0.00831,1.4e-05,0.13,0.646,107.588,4
